model_id,make,model,min_price,max_price,hold_amount,currency,warranty,warranty_duration,item_name
432,Kia,Picanto,,,,AED,18,months,Premium
433,Kia,Quoris,,,,AED,18,months,Premium
434,Kia,Rio,,,,AED,18,months,Premium
435,Kia,Rio Hatchback,,,,AED,18,months,Premium
436,Kia,Sorento,,,,AED,18,months,Premium
437,Kia,Soul,,,,AED,18,months,Premium
438,Kia,Sportage,,,,AED,18,months,Premium
439,Kia,Stinger,,,,AED,18,months,Premium
440,King Long,Mini Van,,,,AED,18,months,Premium
441,Koenigsegg,CCX,1800,1800,1714.285714,AED,18,months,Premium
442,KTM,X-Bow,,,,AED,18,months,Premium
443,Lamborghini,Aventador,1800,1800,1714.285714,AED,18,months,Premium
444,Lamborghini,Aventador Roadster,1800,1800,1714.285714,AED,18,months,Premium
445,Lamborghini,Gallardo,1800,1800,1714.285714,AED,18,months,Premium
446,Lamborghini,Huracan,1800,1800,1714.285714,AED,18,months,Premium
447,Lamborghini,Huracan Spyder,1800,1800,1714.285714,AED,18,months,Premium
448,Lamborghini,Murcielago,1800,1800,1714.285714,AED,18,months,Premium
449,Lamborghini,Urus,1800,1800,1714.285714,AED,18,months,Premium
450,Land Rover,Defender,1130,1130,1076.190476,AED,18,months,Premium
451,Land Rover,Discovery,1130,1130,1076.190476,AED,18,months,Premium
452,Land Rover,Discovery Sport,1130,1130,1076.190476,AED,18,months,Premium
453,Land Rover,Freelander,1130,1130,1076.190476,AED,18,months,Premium
454,Land Rover,LR2,1130,1130,1076.190476,AED,18,months,Premium
455,Land Rover,LR3,1130,1130,1076.190476,AED,18,months,Premium
456,Land Rover,LR4,1130,1130,1076.190476,AED,18,months,Premium
457,Land Rover,Range Rover,1130,1130,1076.190476,AED,18,months,Premium
458,Land Rover,Range Rover Evoque,1025,1025,976.1904762,AED,18,months,Premium
459,Land Rover,Range Rover Evoque Conver,1025,1025,976.1904762,AED,18,months,Premium
460,Land Rover,Range Rover Evoque Coupe,1025,1025,976.1904762,AED,18,months,Premium
461,Land Rover,Range Rover Sport,1130,1130,1076.190476,AED,18,months,Premium
462,Land Rover,Range Rover Sport SVR,1130,1130,1076.190476,AED,18,months,Premium
463,Land Rover,Range Rover Velar,1130,1130,1076.190476,AED,18,months,Premium
464,Lexus,CT,,,,AED,18,months,Premium
465,Lexus,ES,,,,AED,18,months,Premium
466,Lexus,GS,,,,AED,18,months,Premium
467,Lexus,GX,,,,AED,18,months,Premium
468,Lexus,IS,,,,AED,18,months,Premium
469,Lexus,IS C,,,,AED,18,months,Premium
470,Lexus,IS F,,,,AED,18,months,Premium
471,Lexus,LC,,,,AED,18,months,Premium
